"periode_data","wilayah","kecamatan","kelurahan","alamat","nama_bank_sampah","kegiatan","status_kegiatan","keterangan"
"2024","Kota Adm. Jakarta Timur","Matraman","Utan Kayu Utara","Jl. Mangga RT.5 RW6","Wijaya Kusuma","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Pasar Rebo","Baru","Jl. H. Remaih","Bahagia Bersama","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Pasar Rebo","Baru","Jl. RW 009","Jaya Bersama","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Pasar Rebo","Baru","Jl. Puskesmas","Kantor Kelurahan Baru","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Pasar Rebo","Baru","Jl. Haji Hasan","Mitra Saudara","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Pasar Rebo","Baru","Jl. H Moong","Perjuangan 92","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Pasar Rebo","Baru","Jl. Ra Fadilah","SD 01 Baru","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Pasar Rebo","Baru","Jl. Ra Fadilah","SD 02 Baru","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Pasar Rebo","Baru","Jl. Ra Fadilah","SD 07 Baru","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Kramat Jati","Cawang","Jl.Mesjid Bendungan RT 09 RW 07","Asri","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Kramat Jati","Cawang","Jl. arus","Bascatu","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Kramat Jati","Cawang","Gg. Waru RT 007/06","Cawang Hijau Indah","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Kramat Jati","Cawang","Gg. Langgar RT 002/010","Cawang Hijau Indah 2","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Kramat Jati","Cawang","Jl. Ja'Ani Nasir 1 RT.01 RW010","Kantor Kelurahan Cawang (PPSU)","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Kramat Jati","Cawang","Jl. Tanjung Sanyang, RT.03 RW 08","Nusa Indah","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Kramat Jati","Cawang","Jl. Mayjend Sutoyo RT. 06 RW. 011","Q","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Kramat Jati","Cawang","Gg Arus","RW 02 Cawang","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Kramat Jati","Cawang","Jl.Dewi Sartika RT.05 RW04","RW 04 Cawang","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Kramat Jati","Cawang","Jl. Ja'Ani Nasir RT 001 RW 10","SD 04 Cawang","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Kramat Jati","Cawang","Jl. Mayjen Sutoyo RT 02/09","SMK 10","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Kramat Jati","Cililitan","Jl. Mandala V RT 003/002 Kelurahan Cililitan","Anggrek","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Kramat Jati","Cililitan","Jl. Cililitan Kecil 1 RT 005 RW 007 Kelurahan Cililitan","Berkah","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Kramat Jati","Cililitan","Jl. Mandala V","Kantor Dinas LH (Resik)","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Kramat Jati","Cililitan","Jl. Mandala V RT.07 RW09","Kantor Kelurahan Cililitan (PPSU Maju Bersama)","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Kramat Jati","Cililitan","Jl. Mayjend Sutoyo RT 004 RW 01","Karya Amanah Sejahtera","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Kramat Jati","Cililitan","Jl. Raya Pondok","RW 05 Cililitan","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Kramat Jati","Cililitan","Jl.Ciliwung I RT 001 RW 016","RW 16 Cililitan","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Kramat Jati","Cililitan","Jl. SMA 14 Bar. I No.6, RW4","SMA 14","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Kramat Jati","Dukuh","Jl. Dukuh V RT.07 RW02","Kantor Kelurahan Dukuh (PPSU Dukuh)","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Kramat Jati","Dukuh","Pondok Dukuh Indah II No.A1, Jl. Penggilingan Baru RW 06","Nara Kreatif (sekolah)","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Kramat Jati","Dukuh","Jl. Trisoko","RW 01 Dukuh","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Kramat Jati","Dukuh","Jl. G","RW 02 Dukuh","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Kramat Jati","Dukuh","jl. albasor II","RW 03 Dukuh","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Kramat Jati","Dukuh","Jl. pijar no 57","RW 05 Dukuh","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Kramat Jati","Dukuh","Jl. Be Ha Pe Raya","RW 06 Dukuh","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Kramat Jati","Dukuh","Jl. Bumi Pratama Raya No.21 RT. 08 RW 06","SD 09 Dukuh","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Kramat Jati","Dukuh","Jl Sajit Bin Nain RT 02 RW 04","Terpesona RW 04 Dukuh","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Kramat Jati","Dukuh","Jl. Bhp RT 08/06","TK Ria Bis Pro","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Kramat Jati","Kramat Jati","Jl. Gading RT 02/RW 01","Bina Bersih","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Kramat Jati","Kramat Jati","Jl. Tj No. 8 RT 4/RW02","Bunggur Jaya","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Kramat Jati","Kramat Jati","Jl.Kerja Bakti RW 09 RT 05","Jati Mas Utama","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Kramat Jati","Kramat Jati","Jl. Raya Bogor RT 14 RW 11","Kantor kecamatan Kramat Jati (Timur 4)","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Kramat Jati","Kramat Jati","Jl. Kerja Bakti RT 002/010 Kelurahan Kramat Jati","Kantor Kelurahan Kramat Jati (PPSU)","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Kramat Jati","Kramat Jati","Jl. Langgar","SD 18 Kramatjati","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Kramat Jati","Kramat Jati","Jl. Kerja Bakti No.40 RT 03/09","SD 24 Kramat Jati","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Kramat Jati","Kramat Jati","Jl. Raya Bogor RT 14 RW 11","SMP 49","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Kramat Jati","Tengah","Jl H Taiman RT 10 RW 4","Bersih Bersama","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Kramat Jati","Tengah","Jl. Masjid Al-Bariyah RT.05 RW04 Kel Tengah","Kantor Kelurahan Tengah (PPSU Maju Bersama)","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Kramat Jati","Tengah","Jl. Rantai Perak","Maju Bersama (Satpel)","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Kramat Jati","Tengah","Jl. Raya Inpres RW 01 Kelurahan Tengah","Mawar Putih","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Kramat Jati","Tengah","Jl Remaja RT 5 RW 3","Melati","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Kramat Jati","Tengah","Jl. Raya Inpres No. 48 Kelurahan Tengah","RSUD Kramat Jati","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Kramat Jati","Tengah","Jl Masjid Al Barokah","RW 08 Tengah","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Kramat Jati","Tengah","Komplek Zeni","Sakura 07 RW 07 Tengah","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Kramat Jati","Tengah","Komplek Paspampres RT 6 RW 1","SMA 93","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Kramat Jati","Tengah","Jl Inpres RT 3 RW 9","SMP 209","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Kramat Jati","Tengah","Jl. Merpati","Wijaya Kusuma 06 RW 06 Tengah","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Makasar","Cipinang Melayu","Jl. Harapan Vi","Anggrek","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Makasar","Cipinang Melayu","Jl.Pangkalan Jati","Bestari Sejahtera","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Makasar","Cipinang Melayu","Jl. Inspeksi Tarum Barat","Cimel","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Makasar","Cipinang Melayu","Jl. Elang Thainesia","Elang Hijau","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Makasar","Cipinang Melayu","Jl. Pangkalan Jati VII","Flamboyan","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Makasar","Cipinang Melayu","Jl. Inspeksi Tarum Barat","Kantor Kelurahan Cipinang Melayu","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Makasar","Cipinang Melayu","Jl. Harapan Indah","Kasih Jumilah","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Makasar","Cipinang Melayu","Jl. Inspeksi Tarum Barat","Luber Basah","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Makasar","Cipinang Melayu","Jl. Seulawah Raya","Maju Bersama","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Makasar","Cipinang Melayu","Jl. Swadaya","Melati","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Makasar","Cipinang Melayu","Jl. Inspeksi Tarum Barat","Palem","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Makasar","Cipinang Melayu","Jl. Raya Jatiwaringin","RW 13 Cipinang Melayu","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Makasar","Cipinang Melayu","Jl. H. Sulaeman","Wijaya Kusuma","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Makasar","Halim Perdana Kusuma","Jl. Kayatun","Angkasa","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Makasar","Halim Perdana Kusuma","Jl. Larasati","Barokah","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Makasar","Halim Perdana Kusuma","Jl. Sadewo","Halim Asri","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Makasar","Halim Perdana Kusuma","Jl. Squadron","Halim Bersih Berkah","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Makasar","Halim Perdana Kusuma","Jl. Ilyusin","Ilyusin","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Makasar","Halim Perdana Kusuma","Jl. Squadron","Kantor Kelurahan Halim (Halim Maju Bersama)","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Makasar","Halim Perdana Kusuma","Jl. Mawar","Kudu Resik","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Makasar","Halim Perdana Kusuma","Jl. Bima","Makasar Bersih (satpel)","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Makasar","Halim Perdana Kusuma","Jl. Elang","Rajawali Lama","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Makasar","Kebon Pala","Jl. Udayana","Jumantik RW 03","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Makasar","Kebon Pala","Jl. Halim Perdana Kusuma","Kerabat","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Makasar","Kebon Pala","Jl. Kamboja","KSM Kamboja","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Makasar","Kebon Pala","Jl. Permata","Kuntum Melati","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Makasar","Kebon Pala","Jl. Alfalah","Mandiri RW 02","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Makasar","Kebon Pala","Jl. Perindustrian","Mandiri RW 06","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Makasar","Kebon Pala","Jl. Jengki (Kp. Cipinang Asem No.1)","Matahari","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Makasar","Kebon Pala","Jl. Perindustrian sutoyo","PT. Trans Jakarta","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Makasar","Kebon Pala","Jl. Udayana","RW 03 Kebon Pala","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Makasar","Kebon Pala","Jl. SD Inpres","RW 04 Kebon Pala","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Makasar","Kebon Pala","Jl. Perindustrian Raya","RW 07 Kebon Pala","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Makasar","Kebon Pala","Jl. Cipinang Asem","RW 11 Kebon Pala","pemilahan pengumpulan penyimpanan pengolahan","Aktif","BSU"
"2024","Kota Adm. Jakarta Timur","Makasar","Kebon Pala","Jl. Delima","RW 12 Kebon Pala","pemilahan pengumpulan penyimpanan pengolahan","Tidak Aktif","BSU"
